timestamp,price
1730505603,0.575
1730592003,0.538
1730678403,0.5445
1730764802,0.5735
1730851202,0.5765
1730937603,0.9595
1731024002,0.9575
1731110403,0.953
1731196802,0.9505
1731283202,0.9495
1731369602,0.9475
1731456003,0.9495
1731542403,0.9485
1731628803,0.9485
1731715203,0.9485
1731801603,0.9495
1731888003,0.9505
1731974403,0.9465
1732060803,0.947
1732147203,0.9495
1732233603,0.9425
1732320004,0.942
1732406403,0.9425
1732492803,0.9465
1732579204,0.951
1732665603,0.9515
1732752003,0.9495
1732838404,0.9435
1732924803,0.9425
1733011203,0.9465
1733097603,0.9475
1733184003,0.9475
1733270403,0.9465
1733356803,0.9455
1733443203,0.9505
1733529603,0.9535
1733616003,0.9555
1733702402,0.9565
1733788803,0.955
1733875203,0.9615
1733961603,0.9575
1734048003,0.961
1734134403,0.9655
1734220803,0.964
1734307203,0.9635
1734393604,0.9635
1734480003,0.9635
1734566403,0.9615
1734652804,0.9635
1734739203,0.9615
1734825604,0.9645
1734912004,0.9635
1734998403,0.9635
1735084803,0.9685
1735171204,0.9775
1735257603,0.9775
1735344003,0.9785
1735430403,0.9805
1735516803,0.9805
1735603204,0.9805
1735689604,0.9865
1735776003,0.9895
1735862404,0.9905
1735948803,0.9895
1736035203,0.9865
1736121603,0.9855
1736208004,0.9855
1736294403,0.9845
1736380803,0.9815
1736467204,0.9845
1736553604,0.9855
1736640004,0.9905
1736726404,0.9935
1736812803,0.9935
1736899203,0.9935
1736985604,0.9935
1737072004,0.9945
1737158404,0.992
1737244804,0.9915
1737331204,0.9925
