timestamp,price
1730505603,0.41
1730592003,0.441
1730678403,0.4445
1730764802,0.3995
1730851202,0.382
1730937603,0.011
1731024002,0.008
1731110403,0.012
1731196802,0.0135
1731283202,0.0175
1731369602,0.0195
1731456003,0.0145
1731542403,0.017
1731628803,0.0205
1731715203,0.021
1731801603,0.0185
1731888003,0.0205
1731974403,0.022
1732060803,0.0215
1732147203,0.0235
1732233603,0.0215
1732320004,0.0205
1732406403,0.0205
1732492803,0.0215
1732579204,0.0225
1732665603,0.0195
1732752003,0.0205
1732838404,0.012
1732924803,0.012
1733011203,0.0135
1733097603,0.0125
1733184003,0.0145
1733270403,0.0125
1733356803,0.013
1733443203,0.0125
1733529603,0.0135
1733616003,0.015
1733702402,0.015
1733788803,0.0155
1733875203,0.0155
1733961603,0.0195
1734048003,0.0175
1734134403,0.0155
1734220803,0.014
1734307203,0.0145
1734393604,0.0145
1734480003,0.011
1734566403,0.0125
1734652804,0.0125
1734739203,0.0135
1734825604,0.013
1734912004,0.0125
1734998403,0.0125
1735084803,0.011
1735171204,0.011
1735257603,0.0125
1735344003,0.011
1735430403,0.0095
1735516803,0.0085
1735603204,0.0085
1735689604,0.0045
1735776003,0.0045
1735862404,0.0035
1735948803,0.0035
1736035203,0.0055
1736121603,0.0055
1736208004,0.0055
1736294403,0.0055
1736380803,0.0055
1736467204,0.0045
1736553604,0.0045
1736640004,0.0025
1736726404,0.0015
1736812803,0.0015
1736899203,0.0015
1736985604,0.0035
1737072004,0.0025
1737158404,0.0035
1737244804,0.0015
1737331204,0.0015
1737417603,0.0005
