timestamp,price
1731110403,0.034
1731196802,0.0485
1731283202,0.0685
1731369602,0.061
1731456003,0.0665
1731542403,0.074
1731628803,0.0665
1731715203,0.0785
1731801603,0.0775
1731888003,0.079
1731974403,0.0355
1732060803,0.061
1732147203,0.0685
1732233603,0.026
1732320004,0.0535
1732406403,0.038
1732492803,0.001
1732579204,0.0005
1732665603,0.0005
1732752003,0.0005
1732838404,0.004
1732924803,0.0065
1733011203,0.0015
1733097603,0.0005
1733184003,0.0005
1733270403,0.0005
1733356803,0.0005
1733443203,0.0015
1733529603,0.0105
1733616003,0.0075
1733702402,0.007
1733788803,0.006
1733875203,0.0055
1733961603,0.006
1734048003,0.006
1734134403,0.0065
1734220803,0.006
1734307203,0.0055
1734393604,0.0035
1734480003,0.0035
1734566403,0.0035
1734652804,0.004
1734739203,0.004
1734825604,0.005
1734912004,0.0025
1734998403,0.002
1735084803,0.0015
1735171204,0.002
1735257603,0.0015
1735344003,0.0015
1735430403,0.002
1735516803,0.004
1735603204,0.0035
1735689604,0.0035
1735776003,0.0045
1735862404,0.0035
1735948803,0.004
1736035203,0.004
1736121603,0.004
1736208004,0.0045
1736294403,0.0045
1736380803,0.0005
1736467204,0.0015
1736553604,0.0015
1736640004,0.0015
1736726404,0.0015
1736812803,0.0015
1736899203,0.0015
1736985604,0.0015
1737072004,0.002
1737158404,0.0015
1737244804,0.0015
1737331204,0.0005
1737417603,0.001
1737504003,0.0015
1737590404,0.0005
1737676803,0.0005
1737763205,0.0005
1737849604,0.0005
1737936004,0.0005
1738022404,0.0005
1738108804,0.0005
1738195205,0.0005
1738281604,0.0005
1738368005,0.001
1738454404,0.001
1738540805,0.001
1738627204,0.001
1738713604,0.001
1738800005,0.001
1738886404,0.001
1738972804,0.001
1739059206,0.002
1739145605,0.002
1739232004,0.0015
1739318404,0.0015
1739404804,0.0015
1739491205,0.0015
1739577604,0.0015
1739664004,0.0015
1739750404,0.0015
1739836804,0.001
1739923204,0.001
1740009604,0.0005
1740096005,0.0005
1740182405,0.0015
1740268804,0.0015
1740355204,0.0015
1740441604,0.0015
1740528005,0.0015
1740614405,0.0015
1740700805,0.0015
1740787205,0.0015
1740873605,0.0005
1740960005,0.0005
1741046405,0.0005
1741132804,0.001
1741219205,0.0015
1741305605,0.0015
1741392005,0.0015
1741478405,0.0015
1741564804,0.0015
1741651205,0.0015
1741737605,0.0015
1741824006,0.0015
1741910405,0.0015
1741996804,0.0015
1742083204,0.0015
1742169604,0.0015
1742256005,0.0015
1742342405,0.0015
1742428805,0.0015
1742515205,0.0015
1742601606,0.0015
1742688006,0.0015
1742774405,0.0015
1742860806,0.0015
1742947205,0.0015
1743033606,0.0015
1743120006,0.001
1743206406,0.0015
1743292806,0.0015
1743379205,0.0015
1743465605,0.0015
1743552006,0.0015
1743638405,0.0015
1743724805,0.0015
1743811205,0.0015
1743897605,0.0015
1743984006,0.0015
1744070406,0.0015
1744156806,0.0015
1744243205,0.0015
1744329605,0.0015
1744416006,0.0015
1744502405,0.0015
1744588805,0.0015
1744675205,0.0015
1744761605,0.0015
1744848006,0.0015
1744934404,0.0015
1745020806,0.0015
1745107206,0.0015
1745193606,0.0015
1745280006,0.0015
1745366407,0.0015
1745452806,0.0015
1745539206,0.0015
1745625606,0.0015
1745712005,0.0015
1745798405,0.0015
1745884805,0.0015
1745971206,0.0015
1746057606,0.0005
