timestamp,price
1742515205,0.0345
1742601606,0.019
1742688006,0.0215
1742774405,0.0115
1742860806,0.006
1742947205,0.005
1743033606,0.006
1743120006,0.009
1743206406,0.006
1743292806,0.006
1743379205,0.005
1743465605,0.005
1743552006,0.005
1743638405,0.006
1743724805,0.006
1743811205,0.0065
1743897605,0.0045
1743984006,0.0045
1744070406,0.0045
1744156806,0.0045
1744243205,0.0045
1744329605,0.0045
1744416006,0.0045
1744502405,0.0055
1744588805,0.0055
1744675205,0.0055
1744761605,0.0055
1744848006,0.0055
1744934404,0.0055
1745020806,0.0055
1745107206,0.0055
1745193606,0.0075
1745280006,0.0085
1745366407,0.0085
1745452806,0.0075
1745539206,0.008
1745625606,0.0075
1745712005,0.008
1745798405,0.0085
1745884805,0.008
1745971206,0.0075
1746057606,0.008
1746144006,0.008
1746230406,0.0065
1746316805,0.0095
1746403205,0.0095
1746489606,0.0095
1746576005,0.01
1746662406,0.011
1746748807,0.0135
1746835206,0.0125
1746921606,0.013
1747008006,0.0135
1747094406,0.013
1747180807,0.0145
1747267207,0.016
1747353606,0.0175
1747440007,0.0185
1747526406,0.0215
1747612806,0.021
1747699206,0.0195
1747785606,0.0195
1747872007,0.0195
1747958407,0.019
1748044807,0.0195
1748131206,0.0195
1748217607,0.0205
1748304006,0.019
1748390406,0.0185
1748476807,0.019
1748563207,0.0195
1748649607,0.0195
1748736007,0.0195
1748822406,0.0195
1748908807,0.0195
1748995206,0.0195
1749081606,0.019
1749168006,0.019
1749254407,0.019
1749340807,0.019
1749427207,0.019
1749513606,0.019
1749600007,0.019
1749686407,0.0195
1749772807,0.0195
1749859208,0.019
1749945608,0.019
1750032007,0.011
1750118408,0.0085
1750204808,0.0085
1750291207,0.0085
1750377608,0.0085
1750464008,0.0065
1750550406,0.0065
1750636807,0.0065
1750723207,0.0065
1750809607,0.0065
1750896008,0.0065
1750982407,0.0065
1751068807,0.0065
1751155208,0.0065
1751241607,0.0065
1751328008,0.0065
1751414407,0.0065
1751500808,0.0065
1751587208,0.005
1751673608,0.005
1751760007,0.0045
1751846407,0.0045
1751932808,0.0045
1752019207,0.0045
1752105608,0.0045
1752192008,0.005
1752278409,0.005
1752364808,0.0045
1752451207,0.0045
1752537608,0.005
1752624008,0.0055
1752710408,0.005
1752796808,0.005
1752883209,0.0055
1752969608,0.004
1753056007,0.004
1753142409,0.004
1753228809,0.004
1753315209,0.004
1753401609,0.004
1753488009,0.004
1753574410,0.004
1753660809,0.004
1753747210,0.004
1753833610,0.006
1753920008,0.0065
1754006409,0.0065
1754092809,0.0065
1754179208,0.0045
1754265607,0.0045
1754352008,0.005
1754438409,0.0045
1754524809,0.004
1754611203,0.004
1754697613,0.004
1754784007,0.0045
1754870408,0.004
1754956804,0.004
1755043205,0.004
1755129605,0.004
1755216005,0.021
1755302410,0.008
1755388804,0.0085
1755475207,0.0105
1755561604,0.01
1755648006,0.008
1755734408,0.009
1755820808,0.004
1755907209,0.004
1755993604,0.004
1756080004,0.004
1756166409,0.004
1756252813,0.0105
1756339202,0.007
1756425616,0.009
1756512003,0.006
1756598415,0.005
1756684811,0.0045
1756771208,0.0045
1756857604,0.0045
1756944011,0.0035
1757030410,0.0035
1757116808,0.0035
1757203208,0.0035
1757289612,0.003
1757376011,0.003
1757462415,0.0025
1757548808,0.0025
1757635205,0.0025
1757721611,0.0025
1757808012,0.0025
1757894405,0.002
1757980825,0.002
1758067221,0.002
1758153606,0.0015
1758240011,0.0015
1758326414,0.0015
1758412806,0.0015
1758499210,0.0015
1758585611,0.0015
1758672010,0.0005
1758758407,0.0005
1758844806,0.0005
1758931209,0.0005
1759017613,0.0005
1759104009,0.0005
1759190405,0.0005
1759276808,0.0005
1759363205,0.0005
1759449605,0.0005
1759536004,0.0005
1759622402,0.0005
1759708809,0.0005
1759795209,0.0005
1759881613,0.0005
1759968011,0.0005
1760054411,0.0005
1760140803,0.0005
1760227211,0.0005
1760313610,0.0005
1760400014,0.0005
1760486413,0.0005
1760572818,0.0005
1760659212,0.0005
1760745603,0.0005
1760832017,0.0005
1760918409,0.0005
1761004818,0.0005
1761091219,0.0005
1761177610,0.0005
1761264016,0.0005
1761350415,0.0005
