timestamp,price
1743811205,0.45
1743897605,0.0395
1743984006,0.0415
1744070406,0.056
1744156806,0.061
1744243205,0.062
1744329605,0.0545
1744416006,0.0595
1744502405,0.0615
1744588805,0.0485
1744675205,0.0485
1744761605,0.066
1744848006,0.0455
1744934404,0.0335
1745020806,0.0355
1745107206,0.0335
1745193606,0.034
1745280006,0.0305
1745366407,0.0305
1745452806,0.033
1745539206,0.0385
1745625606,0.038
1745712005,0.0305
1745798405,0.0295
1745884805,0.024
1745971206,0.031
1746057606,0.0325
1746144006,0.022
1746230406,0.035
1746316805,0.0595
1746403205,0.065
1746489606,0.0355
1746576005,0.0325
1746662406,0.043
1746748807,0.034
1746835206,0.0045
1746921606,0.0785
1747008006,0.059
1747094406,0.0655
1747180807,0.067
1747267207,0.0725
1747353606,0.0685
1747440007,0.068
1747526406,0.0635
1747612806,0.0625
1747699206,0.047
1747785606,0.058
1747872007,0.0655
1747958407,0.059
1748044807,0.0635
1748131206,0.078
1748217607,0.0765
1748304006,0.0895
1748390406,0.076
1748476807,0.0625
1748563207,0.031
1748649607,0.041
1748736007,0.0455
1748822406,0.052
1748908807,0.0365
